,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,lang
1,YesThatAlLytle,Negasonic QuaranTEENage Warhead,58576115,1123376470859091969,/YesThatAlLytle/status/1123376470859091969,2019-04-30 23:59:56,1556668796,"Spoilers:

Been really thinking a lot of #AvengersEndgame and I feel with the plot and the endings that this how the MCU brings the multiverse, hence the X-Men and FF. Just a thought.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Spoilers:

Been really thinking a lot of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> and I feel with the plot and the endings that this how the MCU brings the multiverse, hence the X-Men and FF. Just a thought.</p>",[],['AvengersEndgame'],False,[],,0,0,1,True,False,,[],en
2,HuangJunArt,Huang-Jun 黄俊ʬ⁸⁴,1007373198604820480,1123376470473289729,/HuangJunArt/status/1123376470473289729,2019-04-30 23:59:56,1556668796,"My latest Scarlet Witch portraits. 
I've made a few versions, so pick your favorite.
And I'm already planning a new one, which will be an action piece.

#ScarletWitch #ElizabethOlsen
#Endgame #AvengersEndgame pic.twitter.com/szyzyykYQr","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My latest Scarlet Witch portraits. 
I've made a few versions, so pick your favorite.
And I'm already planning a new one, which will be an action piece.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ScarletWitch?src=hash""><s>#</s><b>ScarletWitch</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElizabethOlsen?src=hash""><s>#</s><b>ElizabethOlsen</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Endgame?src=hash""><s>#</s><b>Endgame</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/szyzyykYQr"">pic.twitter.com/szyzyykYQr</a></p>",[],"['ScarletWitch', 'ElizabethOlsen', 'Endgame', 'AvengersEndgame']",True,"['https://pbs.twimg.com/media/D5cH0cfXoAEoROZ.jpg', 'https://pbs.twimg.com/media/D5cH0cjXsAAdjPw.jpg', 'https://pbs.twimg.com/media/D5cH0clXkAA1wBg.jpg', 'https://pbs.twimg.com/media/D5cH0clXsAE3TFT.jpg']",,113,26,2,True,False,,[],en
3,coltbaudoux,😷Fatal Creations🖋,1152400248,1123376467935674375,/coltbaudoux/status/1123376467935674375,2019-04-30 23:59:55,1556668795,I was watching #ColliderLive #AvengersEndgame review. Did you guys notice this... Howard the God damn duck with a gun!  @ReillyAround @KristianHarloff @JoshMacuga @roxystriarpic.twitter.com/IqlOUh6iuY,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I was watching <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ColliderLive?src=hash""><s>#</s><b>ColliderLive</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> review. Did you guys notice this... Howard the God damn duck with a gun! <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""296459256"" dir=""ltr"" href=""/ReillyAround""><s>@</s><b>ReillyAround</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1375126604"" dir=""ltr"" href=""/KristianHarloff""><s>@</s><b>KristianHarloff</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""24263451"" dir=""ltr"" href=""/JoshMacuga""><s>@</s><b>JoshMacuga</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""175475686"" dir=""ltr"" href=""/roxystriar""><s>@</s><b>roxystriar</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IqlOUh6iuY"">pic.twitter.com/IqlOUh6iuY</a></p>",[],"['ColliderLive', 'AvengersEndgame']",True,"['https://pbs.twimg.com/media/D5cI8K4XsAYdS-_.jpg', 'https://pbs.twimg.com/media/D5cI8TdXkAEqisx.jpg']",,228,28,6,True,False,,[],en
4,dlmorenod,David Moreno',179177343,1123376465553149952,/dlmorenod/status/1123376465553149952,2019-04-30 23:59:55,1556668795,Estamos todos de acuerdo. #AvengersEndgame #IronMan #TonyStarkpic.twitter.com/eGf7zYWZWo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Estamos todos de acuerdo. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IronMan?src=hash""><s>#</s><b>IronMan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TonyStark?src=hash""><s>#</s><b>TonyStark</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/eGf7zYWZWo"">pic.twitter.com/eGf7zYWZWo</a></p>",[],"['AvengersEndgame', 'IronMan', 'TonyStarkpic']",True,['https://pbs.twimg.com/media/D5cI7yqWsAEzFrj.jpg'],,1,0,0,False,False,,[],en
5,gailesclamado,i miss the outside world,2887012670,1123376460297752576,/gailesclamado/status/1123376460297752576,2019-04-30 23:59:54,1556668794,#GameofThrones #AvengersEndgame,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GameofThrones?src=hash""><s>#</s><b>GameofThrones</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a></p>",[],"['GameofThrones', 'AvengersEndgame']",False,[],,0,0,0,False,False,,[],en
6,ZachsMind,ZachsMind,16181537,1123376447454875649,/ZachsMind/status/1123376447454875649,2019-04-30 23:59:51,1556668791,"In Other News I finally got to see #AvengersEndGame and I was much more spoiler free going into it than I thought. As usual I was dead wrong about my speculation, but very much enjoyed where they went with it. Better than what I would have done.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In Other News I finally got to see <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndGame?src=hash""><s>#</s><b><strong>AvengersEndGame</strong></b></a> and I was much more spoiler free going into it than I thought. As usual I was dead wrong about my speculation, but very much enjoyed where they went with it. Better than what I would have done.</p>",[],['AvengersEndGame'],False,[],,0,0,2,True,False,,[],en
7,AgentEndive,AE,3240186948,1123376431642349568,/AgentEndive/status/1123376431642349568,2019-04-30 23:59:47,1556668787,"Spoiler free: when Cap did that thing, I lost my shit! #AvengersEndgame","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Spoiler free: when Cap did that thing, I lost my shit! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a></p>",[],['AvengersEndgame'],False,[],,0,0,0,False,False,,[],en
9,kerriewyer,Kerrie Wyer,4553682554,1123376379406508032,/kerriewyer/status/1123376379406508032,2019-04-30 23:59:34,1556668774,"Avengers: Endgame #notready It’s been an amazing journey Marvel, thank you for 10 amazing years, and what’s likely to be 3 hours of seat gripping heartache. Marvel Forever #avengersendgame https://www.instagram.com/p/Bw5iSsAglPW/?igshid=8q3ez69p77o9 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Avengers: Endgame <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/notready?src=hash""><s>#</s><b>notready</b></a> It’s been an amazing journey Marvel, thank you for 10 amazing years, and what’s likely to be 3 hours of seat gripping heartache. Marvel Forever <img alt=""✨"" aria-label=""Emoji: Sparkles"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2728.png"" title=""Sparkles""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengersendgame?src=hash""><s>#</s><b><strong>avengersendgame</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/Bw5iSsAglPW/?igshid=8q3ez69p77o9"" dir=""ltr"" href=""https://t.co/qhewe2Jf5Y"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/Bw5iSsAglPW/?igshid=8q3ez69p77o9""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/Bw5iSsAglPW/</span><span class=""invisible"">?igshid=8q3ez69p77o9</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/Bw5iSsAglPW/?igshid=8q3ez69p77o9'],"['notready', 'avengersendgame']",False,[],,0,0,1,True,False,,[],en
10,marilyncivil,Marilyn Civil,1562151078,1123376364285915136,/marilyncivil/status/1123376364285915136,2019-04-30 23:59:31,1556668771,@ChrisEvans #AvengersEndGame #Avengers #CaptainAmericapic.twitter.com/IIkdrcphdo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""580097412"" dir=""ltr"" href=""/ChrisEvans""><s>@</s><b>ChrisEvans</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndGame?src=hash""><s>#</s><b><strong>AvengersEndGame</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Avengers?src=hash""><s>#</s><b>Avengers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaptainAmerica?src=hash""><s>#</s><b>CaptainAmerica</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IIkdrcphdo"">pic.twitter.com/IIkdrcphdo</a></p>",[],"['AvengersEndGame', 'Avengers', 'CaptainAmericapic']",True,['https://pbs.twimg.com/media/D5cI2P5V4AA2DU3.jpg'],,0,0,0,False,False,,[],en
11,gypsyrn08,joanna,2177077232,1123376349710675968,/gypsyrn08/status/1123376349710675968,2019-04-30 23:59:27,1556668767,just watched #AvengersEndgame mixed feelings bout the movie. wouldve wanted a better ending. but goosebumps nonetheless. will watch again 2 3 more times.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">just watched <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> mixed feelings bout the movie. wouldve wanted a better ending. but goosebumps nonetheless. will watch again 2 3 more times.</p>",[],['AvengersEndgame'],False,[],,0,0,0,False,False,,[],en
12,motleycroutons,Φοίβος,520645256,1123376319969075204,/motleycroutons/status/1123376319969075204,2019-04-30 23:59:20,1556668760,I immediately burst into tears @RobertDowneyJr #iloveyou3000 #ironman #AvengersEndgame pic.twitter.com/2XnBlHbKAi,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I immediately burst into tears <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47786101"" dir=""ltr"" href=""/RobertDowneyJr""><s>@</s><b>RobertDowneyJr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iloveyou3000?src=hash""><s>#</s><b>iloveyou3000</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ironman?src=hash""><s>#</s><b>ironman</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2XnBlHbKAi"">pic.twitter.com/2XnBlHbKAi</a></p>",[],"['iloveyou3000', 'ironman', 'AvengersEndgame']",True,['https://pbs.twimg.com/media/D5cIzlFW0AAWn3I.jpg'],,1,0,0,False,False,,[],en
13,abogadotellez,Óscar Téllez,528062041,1123376319532634113,/abogadotellez/status/1123376319532634113,2019-04-30 23:59:20,1556668760,Sobreviví a los malditos spoilers. #AvengersEndgame pic.twitter.com/WZKGHlQasc,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Sobreviví a los malditos spoilers. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WZKGHlQasc"">pic.twitter.com/WZKGHlQasc</a></p>",[],['AvengersEndgame'],True,['https://pbs.twimg.com/media/D5cIzJJUYAAwve6.jpg'],,18,0,2,True,False,,[],en
14,natsxwidow,ceci¹ ⧗🦋,1143963788,1123376313925033985,/natsxwidow/status/1123376313925033985,2019-04-30 23:59:19,1556668759,"In infinity war Natasha was the one who said that Wanda wasn’t alone and made the women fight together 

In endgame she should have be the one holding the stones and all the other women saying that she got help 

#AvengersEndgame pic.twitter.com/kM7F2J0LKL","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In infinity war Natasha was the one who said that Wanda wasn’t alone and made the women fight together 

In endgame she should have be the one holding the stones and all the other women saying that she got help 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kM7F2J0LKL"">pic.twitter.com/kM7F2J0LKL</a></p>",[],['AvengersEndgame'],True,['https://pbs.twimg.com/media/D5cIzTgWwAII7xO.jpg'],,2,0,1,True,False,,[],en
15,goldman,Jason Goldman,291,1123376313035702272,/goldman/status/1123376313035702272,2019-04-30 23:59:19,1556668759,Grateful for @alamodrafthouse having screenings where new parents can bring their fussy babies. Griffin was a champ tho and obviously very invested in #AvengersEndgame pic.twitter.com/B68WIALpQI,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Grateful for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""49793447"" dir=""ltr"" href=""/alamodrafthouse""><s>@</s><b>alamodrafthouse</b></a> having screenings where new parents can bring their fussy babies. Griffin was a champ tho and obviously very invested in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/B68WIALpQI"">pic.twitter.com/B68WIALpQI</a></p>",[],['AvengersEndgame'],True,['https://pbs.twimg.com/media/D5cIzLVUcAA4Iq9.jpg'],,38,0,2,True,False,,[],en
17,AmjAndre,Dre-Mega,473282303,1123376284292108288,/AmjAndre/status/1123376284292108288,2019-04-30 23:59:12,1556668752,"SPOILING AVENGERS: ENDGAME AT THE MOVIE THEATRES!
http://www.thesixxx.com 
#prank #prankster #avengersendgame #avengers #marvel #canadian #comedy #laugh #funny #thesixxx https://www.instagram.com/p/Bw5iL-ZgpYe/?igshid=3mu2xrduo2e9 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SPOILING AVENGERS: ENDGAME AT THE MOVIE THEATRES!
<a class=""twitter-timeline-link"" data-expanded-url=""http://www.thesixxx.com"" dir=""ltr"" href=""https://t.co/RRkFTEi97i"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.thesixxx.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">thesixxx.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prank?src=hash""><s>#</s><b>prank</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prankster?src=hash""><s>#</s><b>prankster</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengersendgame?src=hash""><s>#</s><b><strong>avengersendgame</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b>avengers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/marvel?src=hash""><s>#</s><b>marvel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/canadian?src=hash""><s>#</s><b>canadian</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/comedy?src=hash""><s>#</s><b>comedy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/laugh?src=hash""><s>#</s><b>laugh</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/funny?src=hash""><s>#</s><b>funny</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/thesixxx?src=hash""><s>#</s><b>thesixxx</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/Bw5iL-ZgpYe/?igshid=3mu2xrduo2e9"" dir=""ltr"" href=""https://t.co/2hUEEOA1t1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/Bw5iL-ZgpYe/?igshid=3mu2xrduo2e9""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/Bw5iL-ZgpYe/</span><span class=""invisible"">?igshid=3mu2xrduo2e9</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://www.thesixxx.com', 'https://www.instagram.com/p/Bw5iL-ZgpYe/?igshid=3mu2xrduo2e9']","['prank', 'prankster', 'avengersendgame', 'avengers', 'marvel', 'canadian', 'comedy', 'laugh', 'funny', 'thesixxx']",False,[],,0,0,0,False,False,,[],en
19,SoyHectorZ,Hector Z,2320296704,1123738802567172097,/SoyHectorZ/status/1123738802567172097,2019-05-01 23:59:43,1556755183,"YO DE PAPA

#avengers #comics #starbucks #avengersendgame #marvel #cosplay #endgame #superman #pokemon #pikachu #boruto #goku #fortnite #netflix #boruto #manga #spiderman #galgadot… https://www.instagram.com/p/Bw8HGgFnuxV/?utm_source=ig_twitter_share&igshid=fu2iwcjgg9fa …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">YO DE PAPA

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengers?src=hash""><s>#</s><b>avengers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/comics?src=hash""><s>#</s><b>comics</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/starbucks?src=hash""><s>#</s><b>starbucks</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avengersendgame?src=hash""><s>#</s><b><strong>avengersendgame</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/marvel?src=hash""><s>#</s><b>marvel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cosplay?src=hash""><s>#</s><b>cosplay</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/endgame?src=hash""><s>#</s><b>endgame</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/superman?src=hash""><s>#</s><b>superman</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pokemon?src=hash""><s>#</s><b>pokemon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pikachu?src=hash""><s>#</s><b>pikachu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/boruto?src=hash""><s>#</s><b>boruto</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/goku?src=hash""><s>#</s><b>goku</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fortnite?src=hash""><s>#</s><b>fortnite</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/netflix?src=hash""><s>#</s><b>netflix</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/boruto?src=hash""><s>#</s><b>boruto</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manga?src=hash""><s>#</s><b>manga</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/spiderman?src=hash""><s>#</s><b>spiderman</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/galgadot?src=hash""><s>#</s><b>galgadot</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/Bw8HGgFnuxV/?utm_source=ig_twitter_share&amp;igshid=fu2iwcjgg9fa"" dir=""ltr"" href=""https://t.co/sZvfmValMi"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/Bw8HGgFnuxV/?utm_source=ig_twitter_share&amp;igshid=fu2iwcjgg9fa""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/Bw8HGgFnuxV/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=fu2iwcjgg9fa</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/Bw8HGgFnuxV/?utm_source=ig_twitter_share&igshid=fu2iwcjgg9fa'],"['avengers', 'comics', 'starbucks', 'avengersendgame', 'marvel', 'cosplay', 'endgame', 'superman', 'pokemon', 'pikachu', 'boruto', 'goku', 'fortnite', 'netflix', 'boruto', 'manga', 'spiderman', 'galgadot']",False,[],,3,0,0,False,False,,[],en
20,PPCarreto,Pepe Carreto,365555073,1123738796179230721,/PPCarreto/status/1123738796179230721,2019-05-01 23:59:41,1556755181,"Lo que no se le ocurrió a #DoctorStrange
#AvengersEndgame pic.twitter.com/nbeNoUGKbQ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Lo que no se le ocurrió a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DoctorStrange?src=hash""><s>#</s><b>DoctorStrange</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nbeNoUGKbQ"">pic.twitter.com/nbeNoUGKbQ</a></p>",[],"['DoctorStrange', 'AvengersEndgame']",True,['https://pbs.twimg.com/media/D5hSeohX4AEzBXQ.jpg'],,0,0,0,False,False,,[],en
22,RobertoSpeed90,Roberto Martínez,1884289502,1123738781457186816,/RobertoSpeed90/status/1123738781457186816,2019-05-01 23:59:38,1556755178,Acaso será #AvengersEndgame ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Acaso será <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a> <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>",[],['AvengersEndgame'],False,[],,1,0,1,True,True,1123675313400053767,"[{'screen_name': 'SLR_722', 'user_id': '359178830'}]",en
23,heydums,jim boi,1568142258,1123738751241527296,/heydums/status/1123738751241527296,2019-05-01 23:59:31,1556755171,"By Wanda, you mean ""The Most Powerful Avenger"", not ""The Strongest Avenger"".

There is a difference.
#AvengersEndgame","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">By Wanda, you mean ""The Most Powerful Avenger"", not ""The Strongest Avenger"".

There is a difference.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AvengersEndgame?src=hash""><s>#</s><b><strong>AvengersEndgame</strong></b></a></p>",[],['AvengersEndgame'],False,[],,10,0,0,False,False,,[],en
